7.042434229927767,6.966656551135175,1
6.257018353638923,1.3645357194095153,-1
2.6441025077432503,3.1575046600160794,-1
1.262943455654033,6.648526972749811,-1
6.270127059937108,1.9810807292352473,-1
4.624490351666838,3.723353121299793,-1
9.96158981389525,1.637705232410721,1
2.719367485336599,9.912173887284649,1
7.207990482410116,9.437464876178899,1
1.594546606500774,6.2608899872504225,-1
1.5913148607129968,4.492817997202605,-1
6.065880378036663,0.8052838484361646,-1
8.599591296725137,2.7786511699644034,1
7.670198124608887,5.014242465441634,1
0.7374301682903017,7.97323153237002,-1
2.0158796965070147,0.5209936299308826,-1
6.006563275373642,5.07213962258271,1
8.699530571927305,0.7147462537531069,-1
0.6928756199896124,1.587364236633636,-1
8.880065121111395,4.144358551427336,1
