5.5641268157462775,8.676702326269806,1
3.9319691073196052,6.852281505336939,1
1.246185409281928,0.8619342494483317,-1
8.429039041537148,6.671168728302818,1
9.853453639300064,6.953927807139184,1
3.280868759416701,5.497490240276035,-1
4.783278674576378,9.447480064238698,1
3.814445912893617,2.6575800800361824,-1
5.497699745030861,2.6066541315896217,-1
4.08843559605291,6.382087946727939,1
9.883069016435497,8.924583895737555,1
6.165829839132787,0.6366514451165795,-1
6.874108999319601,8.814103126427193,1
6.774787752906855,2.9710784782085375,-1
9.791677061143567,1.6897934865838948,1
4.167492188173727,0.951119375584093,-1
1.3478967169510414,5.352058953676755,-1
1.7556262541563261,4.580488251732685,-1
3.3276327348445847,0.9943521992116544,-1
6.6096523543789925,4.930776597533034,1
8.010323406724227,4.701380905176794,1
8.794456536086155,6.238424864707318,1
0.721892439169729,0.5689618854854539,-1
9.79661891245674,3.436425210927887,1
8.828149863680707,6.849874131480602,1
8.973639920286582,2.6334090348287975,1
4.597857090564872,7.1941125267515105,1
7.755143036804637,9.55604518348105,1
0.070814107505347,9.467064471037459,-1
1.8065904053646387,4.031439633631705,-1
4.4187481395930135,2.0015036852679815,-1
7.23580320045916,9.197648321990094,1
6.258394007636746,2.821046913685701,-1
9.500854656948437,6.276314840970022,1
2.5305188552667035,8.500839103961663,1
1.6349837774479403,3.821805329144119,-1
1.351010055408045,0.2218952068499358,-1
4.866971815101639,5.979778928529536,1
8.11241132691984,6.73373630264963,1
2.687235487189871,9.629812612825347,1
5.283859858984816,0.12887369895021372,-1
5.0470954275904925,4.031182011128495,-1
6.780828526079205,4.603383668819728,1
2.3243115872543796,8.1334402302123,1
2.1413081957627322,9.766990068965356,1
9.34439923211979,4.2501608037485745,1
5.342320871008868,3.4274664279307343,-1
8.564832437660971,0.41241004374607315,-1
3.9500107782238905,5.705245204554634,-1
6.051899026839694,1.0158630991155015,-1
4.718215095993789,5.87843768225895,1
7.4001867355401085,3.9670102304850694,1
8.408358644560934,8.39351251017614,1
7.56721366050029,7.225121645950262,1
7.398760733151484,9.68444150270289,1
6.356588010000559,4.885765161416282,1
7.819653314481184,9.67399662601051,1
5.836108366809669,3.8374399925591653,-1
8.273738246178578,7.214367289973252,1
8.421260755690506,6.343903089818646,1
7.712808574224773,3.0389931921456856,1
0.0171501196452728,9.411848906337621,-1
8.888798526820333,3.405947147963555,1
2.790013172993114,9.440129708620733,1
4.302785613494796,0.6414344229274227,-1
9.087243714631153,1.3809293834596903,1
4.956644525572706,5.796285028947462,1
5.250341704968965,4.989271319729455,1
7.574841995288701,6.448854662070556,1
5.841955220172893,9.241337162875933,1
7.618220919972552,8.408120403181002,1
7.459836592537053,9.52149982235261,1
2.768215065582238,1.9876634813792593,-1
