5.682240315158166,5.506458306623995,1
6.585988187161858,7.408047053323203,1
0.3876778590648422,7.673675453656875,-1
9.78987429084103,1.8788520280450383,1
5.225774631218353,7.956461612713939,1
9.701080295859391,1.601706857381462,1
8.800128964586468,2.455126828872447,1
3.3853050006353245,9.360073032518004,1
9.29709701301842,8.80937573158463,1
6.570376603234896,0.9810309597523126,-1
0.66191558215833,1.7449915370198488,-1
7.803591590437433,3.18541853843076,1
2.202955516954183,1.3455910905587365,-1
7.234741034419577,5.28454741300907,1
9.716027450674874,4.153469146326741,1
7.0520287593331545,3.369018582323138,1
1.9852760009182113,9.580094148474178,1
1.1663709341233919,6.615044635929546,-1
9.204126239114125,1.9634452715996054,1
1.3618774263095679,0.6182820961061497,-1
6.214368433904895,1.1209757001471743,-1
7.417328651828266,1.047881101367325,-1
8.373682073035445,7.2890718613549605,1
9.30589196855478,2.4895004232809184,1
7.1560066145254,1.4795912171718917,-1
7.052283135041292,7.242149867480837,1
3.0381859644262557,8.499435491389418,1
9.408471469500704,9.80602277818791,1
6.753934869898382,6.5240291609151635,1
4.046035779722804,2.1026677117199655,-1
5.395445152553648,0.7702535959065315,-1
7.240393526744016,0.263043745943945,-1
7.437575288156218,5.228860374770289,1
3.736913116513294,8.526472583017167,1
3.491793374878127,1.8424403531162692,-1
2.9006924095892908,8.967144457740764,1
9.879407297214199,9.169780381243168,1
9.070202153203589,3.1826961077198854,1
2.74486713830418,8.98851091797083,1
0.30842314733795395,9.59032861581149,-1
3.520131042652508,7.999423480558145,1
2.4540988176828438,3.279301085124493,-1
1.440201912534026,1.234625461284119,-1
0.09736824140064382,1.8553072752979094,-1
1.1201376301197608,5.471407361167668,-1
5.2968990101835045,5.7331175161423324,1
8.395853003199896,0.0050054508687391586,-1
8.143801997420745,2.3700146547764565,1
1.0411931164288235,8.794707682311861,-1
4.163991787458076,3.8827954884373828,-1
4.506391044883655,8.712145573655988,1
6.02421022705872,8.262366178124093,1
7.373768696718395,6.179607841838319,1
2.2064194478505916,2.9640424533897436,-1
1.083400469524738,8.153612103977856,-1
6.634112927842266,4.412127354235999,1
4.7506529851865995,5.668330381535678,1
9.056188747116485,5.0158497279474465,1
4.883474792635081,2.5078374338907072,-1
4.367913055663347,9.568630573133971,1
2.622651722373477,7.560028102558234,1
0.8523347478861154,4.259760406537623,-1
8.322850383984408,9.26860881001127,1
2.147930089270199,9.1629804132408,1
2.20077135171709,3.022899338732945,-1
8.598680513787198,5.296365244053254,1
4.4415571402609615,0.17449177436434593,-1
1.015296235339167,3.749358871059779,-1
5.035364785868764,8.016655099229776,1
4.917905502458923,3.2644113326915236,-1
5.551438713370206,0.9157543659778522,-1
6.4452673288989075,7.105607492382056,1
9.739767363335094,7.776971695922637,1
7.6412209073380915,1.0619426848515956,-1
3.829139607552504,3.899550977079913,-1
0.32286911662433915,6.379840495678013,-1
5.740796005281497,2.458017783086465,-1
9.570736505290107,3.893661395645057,1
8.224093516575468,7.25955215405182,1
7.264374648702594,7.907711070857578,1
5.4502072618625785,2.8443611236709865,-1
4.983706162279427,6.872117260089961,1
8.037322102344223,2.198686942313514,1
1.675798941878357,6.0140365028109315,-1
6.60851207379965,4.6601568879793565,1
2.084763926421461,3.332875809675296,-1
6.719375236999536,3.7849701827932947,1
1.344872579410099,8.738544090999046,1
2.690425592408273,1.7551574098611034,-1
0.4008004072519167,6.701934786192752,-1
7.488284052387831,1.2678256202098614,-1
3.783540800012064,7.9660915688534315,1
6.413188511572043,8.110471928165836,1
7.795796940117642,4.197929723925808,1
0.3598390058934786,3.3943204290920725,-1
5.045247936858484,3.5661696043630373,-1
2.113706771189421,3.3080994030369784,-1
8.445027456013877,9.812742377684124,1
3.9031108671657035,3.5531256836403493,-1
0.9486004208356025,8.537485546853118,-1
1.0851711852005186,8.662767779185529,-1
1.3974983322052303,3.0552370493928938,-1
2.4203172882015878,4.879911424915662,-1
4.297550212091796,8.240281700471623,1
1.6945986664193102,1.26705124834125,-1
0.524958866320232,5.633301408531216,-1
3.768496816471101,3.990132900983925,-1
